,APD1,APD2,APD3
86,0.0033929687499999993,0.004085937499999999,0.0037125000000000005
87,0.0034773437500000004,0.004022656249999999,0.0036046875000000003
88,0.003598437499999999,0.00426953125,0.0034460937500000004
89,0.00348046875,0.004346875,0.0035718750000000004
90,0.00337109375,0.0042476562500000006,0.003489062500000001
91,0.0034937500000000003,0.0042390625,0.003426562500000001
92,0.0034999999999999996,0.00414609375,0.003392968750000001
93,0.0036570312499999997,0.00408125,0.0034765625000000005
94,0.003504687499999999,0.00414140625,0.00357734375
95,0.003671875,0.004305468749999999,0.003580468750000001
96,0.0035492187499999994,0.0041875,0.00345
97,0.0034281250000000006,0.0042515625,0.0034445312500000005
98,0.003409374999999999,0.00421796875,0.0035265625
99,0.0036789062500000008,0.00428125,0.00360859375
100,0.003371875,0.004385156249999999,0.00371875
101,0.00335625,0.0041632812499999994,0.0034945312500000002
102,0.0037914062500000005,0.004228124999999999,0.003501562500000001
103,0.0035351562499999992,0.0043921875,0.0035218750000000007
104,0.0036882812499999997,0.004234375,0.0034367187499999997
105,0.0033796875000000007,0.00424921875,0.0035125
106,0.0036289062499999993,0.00445859375,0.003455468750000001
107,0.0035796874999999995,0.004339843750000001,0.00357734375
108,0.003599218749999999,0.0043421875000000006,0.003734375
109,0.0036789062500000008,0.0044125,0.003487500000000001
110,0.003582812499999999,0.004215625000000001,0.003630468750000001
111,0.0037210937499999996,0.0042671875,0.0035851562500000007
112,0.003567187499999999,0.00445625,0.0034625000000000003
113,0.0036757812499999994,0.004323437500000001,0.0036406249999999998
114,0.0037750000000000006,0.0044921875,0.0035250000000000004
115,0.0035867187500000005,0.004416406249999999,0.003486718750000001
116,0.0037374999999999995,0.00442265625,0.0036328125000000006
117,0.003496875,0.0044148437499999995,0.00354296875
118,0.0037351562499999998,0.0043140625,0.0036406249999999998
119,0.0036914062499999994,0.00445703125,0.0035617187499999998
120,0.0037070312499999994,0.004514843750000001,0.0034429687500000007
121,0.003867187500000001,0.004562500000000001,0.0036375
122,0.00373125,0.004451562500000001,0.0035148437499999997
123,0.0036351562500000004,0.0046453125,0.0036515625000000003
124,0.0037078124999999993,0.00448828125,0.0038773437499999997
125,0.0035156249999999997,0.00456875,0.0037054687499999996
126,0.0037757812500000005,0.0044421875,0.0037273437500000006
127,0.0037132812500000004,0.00459921875,0.00354375
128,0.0037671874999999997,0.0046171875,0.0036320312500000007
129,0.0037835937499999996,0.004700781249999999,0.0036414062499999997
130,0.003803124999999999,0.0047125,0.0035789062499999996
131,0.00381171875,0.004574999999999999,0.00381328125
132,0.00371875,0.00455078125,0.0038421875
133,0.00360546875,0.00480234375,0.0035859375000000006
134,0.0037195312499999997,0.004605468749999999,0.0036546875
135,0.00390859375,0.004767187500000001,0.003535937500000001
136,0.0036406249999999998,0.0046101562500000005,0.003734375
137,0.00379609375,0.004671875000000001,0.0036234375
138,0.0038812499999999993,0.0045546875,0.0036375
139,0.003964062500000001,0.00460078125,0.0038234375000000004
140,0.0038687500000000007,0.004434375000000001,0.003817968750000001
141,0.0037140625000000003,0.004575781250000001,0.003715625
142,0.0038937499999999996,0.004717187500000001,0.00393515625
143,0.003992187499999999,0.0048234375,0.0039328125000000005
144,0.00393515625,0.004603125,0.003882031250000001
145,0.0037953125,0.004716406249999999,0.003996875
146,0.003945312499999999,0.0045000000000000005,0.0037984374999999997
147,0.003984375,0.00471328125,0.0038765625
148,0.003963281250000001,0.00451796875,0.004211718750000001
149,0.0038624999999999996,0.0046671874999999995,0.004084375000000001
150,0.00414140625,0.004716406249999999,0.004086718750000001
151,0.0040765625,0.004656250000000001,0.004168750000000001
152,0.00428515625,0.0047835937500000005,0.00425
153,0.0040515625,0.00470703125,0.004378125
154,0.00408046875,0.004794531249999999,0.0041609375
155,0.0039648437500000005,0.00448984375,0.0041890625
156,0.003995312500000001,0.004589062499999999,0.0041734375
157,0.0040750000000000005,0.0046453125,0.004209375
158,0.0041218750000000005,0.004718750000000001,0.00424921875
159,0.004230468750000001,0.0048625000000000005,0.004240625
160,0.00396875,0.00479140625,0.004417968750000001
161,0.0041789062499999995,0.005018750000000001,0.004498437500000001
162,0.00420234375,0.004764062499999999,0.0043796875
163,0.004293750000000001,0.004775,0.004546875000000001
164,0.0043140625,0.004512500000000001,0.00455
165,0.004132812499999999,0.0047929687499999995,0.004682031250000001
166,0.004164062499999999,0.0047609374999999995,0.00462890625
167,0.00414609375,0.0047109375,0.004525781250000001
168,0.0041156249999999995,0.0047460937499999994,0.0049140625
169,0.00400390625,0.00478671875,0.00444140625
170,0.00441171875,0.004872656249999999,0.004719531250000001
171,0.00405078125,0.00469296875,0.00458046875
172,0.004103906250000001,0.004780468750000001,0.004604687500000001
173,0.00428359375,0.004896875,0.004792187500000001
174,0.00418984375,0.004732031249999999,0.004715625000000001
175,0.00425546875,0.0049656249999999996,0.00480546875
176,0.004275781249999999,0.004923437500000001,0.004650781250000001
177,0.004215625000000001,0.0049890625000000004,0.0049296875
178,0.004447656249999999,0.004971093750000001,0.004954687500000001
179,0.00421796875,0.0048828125,0.004971093750000001
180,0.004260156249999999,0.00486875,0.004574218750000001
181,0.004357031250000001,0.005128906250000001,0.00492734375
182,0.0043421875000000006,0.00497578125,0.004872656250000001
183,0.004466406250000001,0.00477109375,0.004918750000000001
184,0.0044078125,0.0048554687499999995,0.0047546875
185,0.004576562500000001,0.004873437499999999,0.005065625000000001
186,0.00436328125,0.0050234375,0.0049734375
187,0.00428515625,0.00505234375,0.0049453125
188,0.004369531249999999,0.004985937500000001,0.004732031250000001
189,0.00417578125,0.005172656249999999,0.004781250000000001
190,0.004260937500000001,0.004938281250000001,0.004907812500000001
191,0.0041531250000000006,0.0049882812500000005,0.004905468750000001
192,0.00435,0.004971875000000001,0.004923437500000001
193,0.0042875,0.00502421875,0.0048546875
194,0.00450234375,0.00505390625,0.004982812500000001
195,0.0043585937500000005,0.00485078125,0.00497890625
196,0.004399999999999999,0.005222656250000001,0.004904687500000001
197,0.004403906250000001,0.005206250000000001,0.004935937500000001
198,0.0041789062499999995,0.00524140625,0.00494296875
199,0.004284375,0.004921875000000001,0.005029687500000001
200,0.004041406250000001,0.00537109375,0.0048015625
201,0.00426484375,0.00494375,0.00463203125
202,0.0042359375,0.00510234375,0.004876562500000001
203,0.0042484375000000005,0.005071875,0.004877343750000001
204,0.0043625,0.00506875,0.004984375000000001
205,0.0043171875,0.00511796875,0.004803125
206,0.0044734375,0.00526328125,0.00490078125
207,0.004373437500000001,0.005094531249999999,0.00488515625
208,0.0042726562499999995,0.005028125,0.0048984375
209,0.0043679687499999995,0.0049664062499999995,0.005033593750000001
210,0.0043765625,0.005205468750000001,0.004733593750000001
211,0.0041781249999999995,0.005047656250000001,0.00483203125
212,0.00420859375,0.0053734375,0.004985156250000001
213,0.00423515625,0.0050875,0.0048359375
214,0.004378125,0.00501015625,0.004828906250000001
215,0.0041296875,0.0050546875,0.005079687500000001
216,0.0042953125000000005,0.00489765625,0.0050265625
217,0.0043992187499999995,0.005220312499999999,0.004998437500000001
218,0.0043484375,0.0049882812500000005,0.004996875000000001
219,0.00434921875,0.00516484375,0.00468125
220,0.00411171875,0.00513671875,0.004996875000000001
221,0.00435,0.0050875,0.004782031250000001
222,0.0039875,0.005259375,0.00473828125
223,0.00416015625,0.0050453124999999995,0.0048984375
224,0.004451562500000001,0.0051859375,0.00489921875
225,0.004078125,0.0051929687500000005,0.004935937500000001
226,0.00411484375,0.005156249999999999,0.004780468750000001
227,0.004168750000000001,0.00507265625,0.004876562500000001
228,0.004275781249999999,0.0050546875,0.0048781250000000005
229,0.004102343749999999,0.005220312499999999,0.00475703125
230,0.00431328125,0.00528046875,0.004651562500000001
231,0.0042796875000000005,0.0052343749999999994,0.0047210937500000005
232,0.0044421875,0.005521093750000001,0.00485390625
233,0.004278906250000001,0.0051242187499999994,0.004975
234,0.004322656249999999,0.00504296875,0.00472421875
235,0.004385937499999999,0.005251562499999999,0.00481875
236,0.0043828124999999996,0.0051953125,0.00473828125
237,0.004321874999999999,0.005221875000000001,0.004781250000000001
238,0.004450781250000001,0.0051984375,0.00482109375
239,0.0044265625,0.005218749999999999,0.004622656250000001
240,0.00414296875,0.005255468750000001,0.00472265625
241,0.004182812500000001,0.0051078124999999995,0.0045203125
242,0.0043742187500000005,0.00513125,0.0044109375
243,0.0043265625000000005,0.0052578125,0.004607812500000001
244,0.0043429687500000005,0.005171874999999999,0.004639062500000001
245,0.0044367187500000006,0.0050601562499999996,0.0046890625000000005
246,0.00431640625,0.005301562500000001,0.00463046875
247,0.004482812500000001,0.00543515625,0.0045046875
248,0.0045000000000000005,0.00540078125,0.004528125000000001
249,0.0045320312500000005,0.005187499999999999,0.00446015625
250,0.004088281250000001,0.005175000000000001,0.0044367187500000006
251,0.00436640625,0.0051515625,0.00439453125
252,0.0041703125,0.0051640625,0.004339062500000001
253,0.00428671875,0.005223437500000001,0.00434765625
254,0.004419531250000001,0.005334375000000001,0.004271875
255,0.004292968750000001,0.00529140625,0.00445546875
256,0.00439140625,0.005578125,0.004416406250000001
257,0.0043171875,0.0053265625,0.004346875
258,0.0043992187499999995,0.005271093750000001,0.004403125000000001
259,0.004514062500000001,0.00522734375,0.004274218750000001
260,0.004479687499999999,0.00523203125,0.0043328125
261,0.004385937499999999,0.005317187500000001,0.0044843750000000005
262,0.004246093750000001,0.00516640625,0.004152343750000001
263,0.0042734374999999995,0.005190625000000001,0.004209375
264,0.00450234375,0.005396093750000001,0.0043421875000000006
265,0.0043515624999999995,0.005235937499999999,0.004284375
266,0.004384374999999999,0.00526015625,0.004271875
267,0.004514062500000001,0.00532109375,0.004400781250000001
268,0.0044460937499999995,0.00527578125,0.0045390625
269,0.00436328125,0.00515234375,0.004328125
270,0.00444296875,0.0052890625,0.0041453125
271,0.00431953125,0.005071875,0.00429609375
272,0.004459375,0.005238281250000001,0.0042859375
273,0.0043921875,0.005496875,0.00449140625
274,0.004527343749999999,0.005190625000000001,0.004389062500000001
275,0.00456640625,0.00521015625,0.004148437500000001
276,0.0045249999999999995,0.005426562500000001,0.004430468750000001
277,0.004292968750000001,0.00527265625,0.004433593750000001
278,0.00462734375,0.005219531249999999,0.0041234375
279,0.0044578125,0.005460156250000001,0.0043640625
280,0.0044453125,0.005235156249999999,0.0044765625
281,0.004385937499999999,0.0054132812500000006,0.0043109375000000005
282,0.0045328125,0.00523203125,0.00426953125
283,0.004371093750000001,0.00526328125,0.00452265625
284,0.00456875,0.00540390625,0.0046171875
285,0.00467890625,0.00548203125,0.004432812500000001
286,0.00436640625,0.005317187500000001,0.004464062500000001
287,0.00448515625,0.005412500000000001,0.004463281250000001
288,0.0044367187500000006,0.0054132812500000006,0.0043171875
289,0.004431249999999999,0.005407812499999999,0.0044875
290,0.0045328125,0.0053757812499999995,0.00437734375
291,0.0044773437499999996,0.00543359375,0.00463046875
292,0.004404687500000001,0.005471093749999999,0.00461640625
293,0.0044125,0.00529296875,0.0046265625000000005
294,0.0044421875,0.0053671875,0.00450546875
295,0.0044453125,0.00536875,0.00447578125
296,0.0043679687499999995,0.0054296875000000005,0.00458515625
297,0.00439609375,0.0054953125,0.00447421875
298,0.00455,0.005695312500000001,0.00461484375
299,0.0047773437499999995,0.00534296875,0.00456796875
300,0.00448515625,0.0052968749999999995,0.004620312500000001
301,0.0045703125,0.005648437500000001,0.0047367187500000005
302,0.004371875000000001,0.0057046875,0.0046898437500000004
303,0.004428125,0.005235156249999999,0.00450625
304,0.004385156249999999,0.0055890625,0.004383593750000001
305,0.00445703125,0.005439843749999999,0.0046171875
306,0.0046195312499999995,0.0056124999999999994,0.00455234375
307,0.0044453125,0.005633593750000001,0.004387500000000001
308,0.00439140625,0.00544921875,0.00445390625
309,0.004409375,0.005361718749999999,0.0043117187500000004
310,0.00449296875,0.005496875,0.00458125
311,0.0043515624999999995,0.005465625,0.0044765625
312,0.00450859375,0.00565703125,0.00440703125
313,0.0046,0.005434375,0.00437578125
314,0.004432031249999999,0.0055960937499999995,0.00442734375
315,0.00452265625,0.0053601562499999995,0.0043484375
316,0.004490625,0.0055640624999999996,0.00439296875
317,0.004634375,0.005727343750000001,0.004478906250000001
318,0.00458125,0.0057625,0.004262500000000001
319,0.0045874999999999996,0.005851562500000001,0.00451875
320,0.00438125,0.0057125000000000006,0.004526562500000001
321,0.004528124999999999,0.00543359375,0.00448515625
322,0.00439140625,0.00535234375,0.004353125000000001
323,0.0048359375,0.005552343750000001,0.0046101562500000005
324,0.00444453125,0.0055265625,0.0045640625
325,0.00475859375,0.00570078125,0.00438203125
326,0.0046265625000000005,0.00546328125,0.00453984375
327,0.0048304687500000006,0.005617187500000001,0.004446875000000001
328,0.0045828125,0.00567421875,0.00480625
329,0.00467578125,0.005727343750000001,0.0046257812500000006
330,0.00459609375,0.0053671875,0.0046734375000000005
331,0.0045945312500000005,0.0056273437499999995,0.004396875
332,0.0045882812499999995,0.00549921875,0.004665625
333,0.004859375000000001,0.005378125000000001,0.004688281250000001
334,0.0045874999999999996,0.005535156249999999,0.0043796875
335,0.004389062500000001,0.0055398437500000005,0.004596875
336,0.004657031250000001,0.0055718750000000004,0.004556250000000001
337,0.004561718750000001,0.00554453125,0.00463359375
338,0.0046921875,0.0056593749999999995,0.004698437500000001
339,0.0045093749999999995,0.005703125,0.004834375
340,0.004621093749999999,0.0054515625,0.00476015625
341,0.004685156249999999,0.0055421875,0.00469453125
342,0.004526562499999999,0.005628906249999999,0.00466484375
343,0.0046890625000000005,0.005489843750000001,0.004565625
344,0.00478828125,0.00557421875,0.00468046875
345,0.00468125,0.00560546875,0.0047265625
346,0.00483203125,0.00545078125,0.004732031250000001
347,0.0048484375,0.005725000000000001,0.0046578125000000005
348,0.004545312500000001,0.005640625,0.004725
349,0.004675,0.00566796875,0.0046453125
350,0.004620312499999999,0.00557734375,0.00452109375
351,0.004701562500000001,0.0056500000000000005,0.004636718750000001
352,0.004701562500000001,0.00556171875,0.0043898437500000005
353,0.0045882812499999995,0.00572109375,0.0046953125
354,0.004765625000000001,0.0055171874999999995,0.00455078125
355,0.004795312499999999,0.005442968750000001,0.004496093750000001
356,0.00475546875,0.00549453125,0.0044578125
357,0.00477265625,0.005434375,0.004242968750000001
358,0.0045718749999999996,0.005804687500000001,0.0046109375000000005
359,0.0045859375,0.005632812500000001,0.004368750000000001
360,0.0045562499999999995,0.005585156250000001,0.004545312500000001
361,0.00452265625,0.00574765625,0.004462500000000001
362,0.00455234375,0.0055171874999999995,0.004475
363,0.0046578125000000005,0.00560859375,0.00463046875
364,0.00466328125,0.00574765625,0.004512500000000001
365,0.004574999999999999,0.0056117187499999995,0.00436171875
366,0.00459765625,0.0054546874999999995,0.00447578125
367,0.004435156250000001,0.0055421875,0.004452343750000001
368,0.004701562500000001,0.005693750000000001,0.0045320312500000005
369,0.0048398437499999995,0.00575234375,0.0046484375
370,0.0046453125,0.005614062499999999,0.004432812500000001
371,0.0046898437500000004,0.005725000000000001,0.004634375
372,0.0045414062499999994,0.0058125,0.004541406250000001
373,0.004596875,0.00563671875,0.004509375000000001
374,0.004565625,0.0058140625,0.004604687500000001
375,0.004575781250000001,0.005775000000000001,0.00468125
376,0.004596875,0.00575,0.00464375
377,0.004590624999999999,0.005621875,0.004718750000000001
378,0.00450703125,0.005661718750000001,0.004683593750000001
379,0.00450234375,0.0056109375,0.0047125
380,0.0043953125,0.0058890625,0.00481796875
381,0.00464375,0.00562421875,0.004797656250000001
382,0.004530468750000001,0.005756250000000001,0.004729687500000001
383,0.004685156249999999,0.0058734375,0.00456875
384,0.004543749999999999,0.005426562500000001,0.0046171875
385,0.00453828125,0.0056390625,0.00461484375
386,0.004404687500000001,0.005992968750000001,0.0047109375
387,0.0043984375,0.0057125000000000006,0.004656250000000001
388,0.004433593749999999,0.0056187500000000005,0.00475703125
389,0.004322656249999999,0.00576796875,0.0044875
390,0.00438046875,0.0057671875,0.004490625
391,0.00450859375,0.00573515625,0.00467890625
392,0.0044265625,0.00592578125,0.004482812500000001
393,0.004467968750000001,0.005865624999999999,0.0045632812500000005
394,0.004417968749999999,0.0054859374999999995,0.004525781250000001
395,0.00446953125,0.00571484375,0.004335937500000001
396,0.004292968750000001,0.0057796875,0.00454921875
397,0.00441328125,0.0057203125,0.004401562500000001
398,0.004306249999999999,0.0056890625,0.00437890625
399,0.00453671875,0.00576328125,0.004430468750000001
400,0.004479687499999999,0.00551015625,0.004321875000000001
401,0.004369531249999999,0.00566796875,0.004215625000000001
402,0.004375,0.00584609375,0.004546875000000001
403,0.00451953125,0.005881249999999999,0.004356250000000001
404,0.0044624999999999995,0.0057531249999999996,0.004346875
405,0.00442421875,0.0059492187500000005,0.004183593750000001
406,0.00436015625,0.0057484375,0.004078125
407,0.004228124999999999,0.005630468750000001,0.004168750000000001
408,0.004419531250000001,0.0056234375,0.003943750000000001
409,0.004359375,0.0057539062499999995,0.0042015625000000004
410,0.00435,0.0057695312499999995,0.00409140625
411,0.004315625,0.005849999999999999,0.004037500000000001
412,0.0042875,0.00580859375,0.003881250000000001
413,0.0042484375000000005,0.00561015625,0.0037289062500000004
414,0.00426484375,0.00581171875,0.003866406250000001
415,0.004228906249999999,0.005381250000000001,0.004067968750000001
416,0.0042359375,0.005613281249999999,0.003934375
417,0.004353124999999999,0.00577734375,0.00376640625
418,0.00423984375,0.005525,0.00396953125
419,0.0042640625000000005,0.00570546875,0.003850000000000001
420,0.00415703125,0.00585625,0.0038148437499999997
421,0.004315625,0.00575234375,0.0038890625
422,0.004390625,0.005694531250000001,0.0036046875000000003
423,0.004152343750000001,0.00579453125,0.003785937500000001
424,0.00431875,0.00565234375,0.0037515624999999997
425,0.00407578125,0.00565625,0.003753906250000001
426,0.0043171875,0.00545234375,0.00363828125
427,0.004165624999999999,0.00554609375,0.0037039062499999997
428,0.004278125000000001,0.005552343750000001,0.0036429687500000012
429,0.0044265625,0.00581328125,0.003567968750000001
430,0.0043015625,0.0057328125,0.003678125000000001
431,0.004242187499999999,0.00532421875,0.0035484375000000012
432,0.004265625,0.00562265625,0.003559375
433,0.0041703125,0.00562265625,0.0036500000000000005
434,0.004325000000000001,0.00552890625,0.00355859375
435,0.0042328125000000005,0.005300781250000001,0.0034937500000000003
436,0.00405,0.00546484375,0.003611718750000001
437,0.00439375,0.00539921875,0.0034460937500000004
438,0.0042953125000000005,0.005460156250000001,0.003434375
439,0.0042515625,0.0055015624999999995,0.0036742187499999995
440,0.003992968749999999,0.0055109375,0.0036335937500000005
441,0.00435078125,0.005583593750000001,0.0035937499999999997
442,0.004214843750000001,0.005376562499999999,0.0036156250000000008
443,0.004198437500000001,0.0054234374999999994,0.003564843750000001
444,0.00429609375,0.0052882812500000004,0.003692968750000001
445,0.00414296875,0.0052953125,0.0035703125000000006
446,0.004101562499999999,0.005348437500000001,0.0036187500000000004
447,0.004101562499999999,0.0052140625,0.0037578125000000007
448,0.00409140625,0.00533984375,0.0037281250000000005
449,0.004274999999999999,0.0053289062499999994,0.0035101562500000003
450,0.004214062500000001,0.0052921875,0.003628906250000001
451,0.004039062499999999,0.0050578125,0.003645312500000001
452,0.00426484375,0.00503671875,0.00382734375
453,0.0040992187499999996,0.0052625,0.00370234375
454,0.004039062499999999,0.00540546875,0.0036968750000000005
455,0.0039000000000000007,0.00513203125,0.003614843750000001
456,0.00422421875,0.005000781250000001,0.003786718750000001
457,0.00404921875,0.0051929687500000005,0.0038882812500000002
458,0.00406171875,0.005134375,0.003896875000000001
459,0.0038062500000000006,0.005221093750000001,0.0038929687499999997
460,0.0038992187500000008,0.00516484375,0.0037195312499999997
461,0.0039000000000000007,0.00508515625,0.0039484375000000006
462,0.003866406249999999,0.004978125,0.00395625
463,0.004010156250000001,0.0049734375,0.003990625000000001
464,0.00396875,0.004987500000000001,0.00395078125
465,0.00409296875,0.004845312500000001,0.003848437500000001
466,0.003994531250000001,0.0050109375,0.00401796875
467,0.00388984375,0.0046414062500000006,0.004054687500000001
468,0.003925,0.004717968750000001,0.00398359375
469,0.003960937499999999,0.00491328125,0.0037367187499999996
470,0.0037796875,0.005048437500000001,0.0039375
471,0.0038382812500000005,0.00475703125,0.0037453125000000004
472,0.0040906250000000005,0.0048015625,0.003942187500000001
473,0.00395078125,0.004858593750000001,0.0039015625000000005
474,0.0039046875,0.0047703125,0.00401484375
475,0.0038335937499999993,0.004937500000000001,0.00395078125
476,0.0037625000000000002,0.00466484375,0.0038539062500000006
477,0.00396875,0.0046734375000000005,0.00397109375
478,0.003921875,0.004675,0.004024218750000001
479,0.00407578125,0.004796875000000001,0.0038921875
480,0.0038367187500000007,0.00453359375,0.004039062500000001
481,0.00392265625,0.0045406249999999995,0.003961718750000001
482,0.0039390625,0.004717968750000001,0.0037218750000000012
483,0.004078125,0.004609375000000001,0.003996875
484,0.0039375,0.004778906249999999,0.0039804687500000005
485,0.0035624999999999997,0.0048234375,0.004181250000000001
486,0.003835937500000001,0.004655468750000001,0.003896875000000001
487,0.00387578125,0.00471328125,0.00387578125
488,0.0038164062499999995,0.004639062500000001,0.004101562500000001
489,0.0037929687500000003,0.0046578125000000005,0.004006250000000001
490,0.00387578125,0.00450390625,0.00401953125
491,0.0037234374999999993,0.0045874999999999996,0.004213281250000001
492,0.003940625,0.0044375000000000005,0.003850000000000001
493,0.0038609375,0.004798437500000001,0.004053906250000001
494,0.0038539062500000006,0.004432031249999999,0.0040296875
495,0.0038460937499999997,0.00439140625,0.0039671875
496,0.0039875,0.00460234375,0.0039828125
497,0.0039031250000000003,0.0046898437500000004,0.004085937500000001
498,0.003928906249999999,0.004432031249999999,0.004025000000000001
499,0.0038851562500000006,0.0045046875,0.004053125000000001
500,0.0038468749999999996,0.004529687500000001,0.003995312500000001
501,0.0037757812500000005,0.00448828125,0.00403359375
502,0.004134374999999999,0.00435,0.00384140625
503,0.003946093750000001,0.0045570312499999995,0.003785937500000001
504,0.0038710937500000004,0.0043609375,0.00384140625
505,0.00393828125,0.004373437500000001,0.0041531250000000006
506,0.00388984375,0.004354687499999999,0.0038226562500000005
507,0.0037531249999999995,0.004010937500000001,0.0038687500000000007
508,0.0038476562499999995,0.0043273437500000005,0.0041390625
509,0.0039984375,0.00425625,0.00389140625
510,0.004039062499999999,0.00425078125,0.00387578125
511,0.00392265625,0.004278125000000001,0.0038390625000000005
512,0.003898437499999999,0.004231250000000001,0.0038781249999999996
513,0.0041218750000000005,0.0042328125000000005,0.003958593750000001
514,0.0041851562500000005,0.00416015625,0.00403359375
515,0.0041375000000000006,0.0041078125,0.0040640625
516,0.004071875000000001,0.00402890625,0.0038921875
517,0.004214062500000001,0.00406484375,0.004022656250000001
518,0.004023437499999999,0.004336718749999999,0.00390703125
519,0.004088281250000001,0.0040921875,0.003946875000000001
520,0.00406328125,0.00422421875,0.003881250000000001
521,0.004007812499999999,0.004227343749999999,0.003962500000000001
